id,poi_name,pcdr,t_tag,intro
poi_000561,爱贝家居(广州)有限公司,广东省;广州市;番禺区;沙渡公路,公司企业|公司,"爱贝家居(广州)有限公司主营不锈钢、塑料、硅胶等酒具用品,如;摇酒器,量酒器(量杯),滤冰器,捣棒,吧勺(打酒棒、搅拌棒),冰桶等;拥有独立完善的管理以及质量控制体系,产品远销欧洲,澳洲,北美,南美等各国,与多个品牌建立长期合作关系;我司接受产品定制以及拥有自主研发能力,所生产产品均符合美国FDA, 加州65,LFGB等测试;我司秉承“质量第一,共同发展”的精神,努力为客户打造一个全新的质量体系服务,始终保持开放学习,不断进取。客户的满意度是我们不断前行的目标,欢迎各位新老客户莅临参观、指导和业务洽谈。"
poi_000562,登封中港商务酒店,河南省;郑州市;登封市;登封大道,酒店|舒适型|酒店|商务酒店,"酒店位于中国优秀旅游城市登封市登封大道北段,地理位置优越,交通便利,距千年古刹,禅宗少林寺约10km。"
poi_000563,清研环境科技股份有限公司,广东省;深圳市;南山区;高新南七道,公司企业|公司,"深圳市清研环境科技有限公司是2014年4月从深圳清华大学研究院工业分离与环境保护实验室独立出来成立的高端环保装备研发与推广平台,公司汇集了一批志同道合有梦想有追求的教授、高级工程师及有志之士,致力于将清华大学研究院实验室历经十余年开发和积累的环境保护技术研究成果推向市场,服务社会,是深圳清华大学研究院进行实验室管理制度革新的产物。公司用国际领先的技术,以“专业,诚信,务实,创新”为准则,以“勇担社会责任,共建碧水蓝天”为信念,从一个愿景开始:每家企业,每条河流,从一滴水做起,每天寻求让环境更美好,让生命更健康的切实可行的技术手段。
公司成立一年多来,业务开展快速稳健,现欢迎更多的致力于环境治理以共建碧水蓝天为己任的有志青年加入"
poi_000564,包头君悦酒店(包百王府井店),内蒙古自治区;包头市;昆都仑区;钢铁大街,酒店|高档型,"君悦酒店紧邻最为繁华的包百商圈,地处商业、购物、娱乐、休闲中心区,交通极为便利。酒店距包头火车站约15分钟车程,距包头机场约40分钟车程,本酒店是集商务酒店与酒店式公寓于一身的综合性大厦,是您旅游、购物或出差停留的上佳选择,酒店整体外观简约时尚,7至14层为商务酒店,15至26层为酒店式公寓。酒店客房宽敞舒适,配套齐全,风格现代,装修精致,可供不同需求的社会各界人士使用。酒店配备了专业的会议室、精致餐厅、等设施,功能完善、服务细致。除此之外,酒店还为客人提供一系列综合服务,包括快递、包裹邮寄、免费自助洗衣、免费地下停车、深夜一碗面服务等,集中体现了商务时代的特殊需求。"
poi_000565,美豪·怡致酒店(景德镇陶阳里中国陶瓷博物馆店),江西省;景德镇市;昌江区;紫薇路,酒店|高档型,"怡致酒店是艺龙酒店科技旗下的美豪酒店品牌倾力打造的古亭院元素,陶瓷文化现代风格结合, 经过一座城,寻一间房,消去您满身疲惫,本酒店位于景德镇市昌江区紫薇路108号,交通便利,地理优越,是商务、旅游、购物的理想场所,酒店拥共计有停车位近20个,充电桩10个,距 ”美丽乡村’“ 婺源约1小时路程,5A景区-古窑名俗博览区约8分钟路程,距离市中心区约8分钟路程,离汽车站约8分钟,高铁北站约23分钟,周边配套齐全,医院、餐饮、娱乐、网吧、银行等,酒店拥有各类客房,配备了慕斯床垫、智能化控制、洗衣房、健身房、大尺寸电视及投影、还有休闲阳台及特质香氛洗护用品和无线WiFi,是您商旅、游玩、会友的好去处。酒店呈现充满都市人文、古亭院元素。全体员工期待您的光临。"
poi_000566,揭阳凯丽国际酒店式公寓(揭阳广百广场店),广东省;揭阳市;榕城区;建阳路,酒店|民宿,"在揭阳榕城区中心地带有一栋30多层原揭阳地标建筑CBD中心有一家低调奢华的高档酒店式公寓,酒店离潮汕机场30分钟,揭阳南站高铁站18分钟,潮汕高铁站35分钟,离揭阳古城景区,城隍庙,双峰寺,进贤门,揭阳学宫,中山路骑楼,西湖公园仅几分钟车程,楼下几个美食街,步行街,围绕大厦周围,站在房间的落地窗前揭阳220度的美丽城景尽收眼底,高楼层落地窗,60多个固定指定免费车位随时满足您的需求,来吧,朋友!让您期许而来,满意离别。"
poi_000567,沈阳宜嘉公寓,辽宁省;沈阳市;沈河区;哈尔滨路辅路,酒店|民宿,"沈阳宜嘉公寓,位于辽宁省沈阳市沈河区CBD商圈,毗邻沈阳北站,优越的地理位置,交通便利,地铁2号线,在金融中心站下车,周围集商场购物、娱乐休闲、金融保险、旅游出行、美食美容等非常方便。"
poi_000568,新和饭店,新疆维吾尔自治区;阿克苏地区;新和县;新沙路,酒店|舒适型|酒店|商务酒店,"新和饭店位于新沙路,属于新和县城的中心繁华地段,距离汽车客运站仅400米,地理位置优越、交通便利。附近200米范围内有班超广场、幸福南路步行街等,超市、餐馆、银行ATM、KTV等生活娱乐设施一应俱全。新和饭店为高15层的综合大楼,院内绿草如阴、环境优雅,是一家集客房、餐饮、娱乐、商务、桑拿、KTV、旅游为一体的环保现代化饭店。饭店内部设施齐全、服务优良。饭店设施齐全,装修豪华典雅,融欧式古典风格现代设计风格为一体,别具一格。饭店拥有多种类型的客房共203套,为满足宾客的多层次要求还设有商务中心。客房部拥有203间客房包括各式客房,可供不同需求的客人选用。新建的独立别墅区,可提供商务办公功能,适合团体,单位包租。餐厅装饰别具一格,菜肴品种丰富,高档海鲜、南北大菜和地方风味融为一体,承接各种大型团体宴会及婚宴,餐厅散台可容纳400—500人同时就餐。饭店将更加注重人性化服务,一切为了客人、让每一位客人满意是饭店的服务宗旨,将给您提供优质的服务。"
poi_000569,四时春江景酒店,重庆市;;渝中区;沧白路,酒店|高档型,"酒店坐落于网红景区——洪崖洞民俗风貌区门口,距重庆两江游码头(洪崖洞景区1楼)5分钟,解放碑、长江索道、国泰大剧院、来福士朝天门码头步行约15分钟,酒店周边轻轨1号线、2号线和6号线步行约5分钟可达,出行方便快捷。 “洪崖洞畔,梦栖之地”——江景为幕,夜景作序、【四时春江景酒店】不仅是休憩港湾,更是您欣赏山城绝美风光的VIP之地,夜幕降临推窗即是一幅美丽的画卷,拍照出片;一线江景是晨曦的问候,璀璨夜景,是星河的私语。让每一次入住,都成为一场视觉与心灵的双重盛宴,镌刻下关于洪崖洞、关于两江、关于山城最难忘的记忆诗篇!"
poi_000571,石竹幼儿园,广东省;东莞市;;规划二路,教育培训|幼儿园|教育培训|学前教育,"我园育人环境优美,配套设施齐全。购置了幼儿园桌面玩具与地面大型玩具,全面完成了室外活动场地的硬化。各功能室配套齐全。幼儿活动室配有电视、EVD、电子琴、空调、图书柜、水杯柜,全面服务幼儿玩乐需要;多功能活动室配备了多媒体、舞蹈器械、音美器材等保证幼儿的健康活动。"
poi_000572,怡家商务酒店,福建省;漳州市;长泰区;文昌西路,酒店|经济型|酒店|商务酒店,"长泰怡家商务酒店是一家简约型商务酒店,酒店位于长泰县文昌西路与京元南路相交处,酒店紧靠龙津国际商业住宅小区旁。酒店装修个性时尚、设施齐全、环境舒适。酒店提供干净、温馨、舒适、贴心、便捷的旅行住宿服务,传递着简约适度生活的理念。酒店酒店提供正品薰衣草系列舒爽去屑洗发露、舒爽嫩肤沐浴露,提高宾客舒适、放心的洗浴新体验。"
poi_000573,小七孔后院精品民宿,贵州省;黔南布依族苗族自治州;荔波县;,酒店|民宿,"小七孔后院精品民宿位于小七孔镇新街村安置区B区,周边的小七孔景区是您入住期间休闲玩赏的好去处。客房内的所有设施都是经过精心的考虑和安排的小度智能语音系统,空调在满足您入住需求的同时又能增添家的温馨感。倘若您在忙碌的一天后想在自己的客房内放松小度可以帮您释放双手,提供拖鞋、24小时热水和吹风机的客房浴室是不错的选择。旅客可以在闲暇时间去酒店的休闲区,提升健康幸福感。"
poi_000575,缙云慢生活民宿(仙都景区店),浙江省;丽水市;缙云县;轩辕文化街,酒店|民宿,"缙云慢生活民宿座落于国家5A级风景区仙都鼎湖峰境内,近鼎湖峰,距离摄影基地朱潭山景区。房子位于山脚下,面向仙都主干道,云雾缭绕,环境优雅,空气清晰,是休闲度假理想之选!缙云慢生活民宿房间装修了不同风格,赋予不同的感受。房间温馨舒适,阳光充足,配套设施完善,能让远道而来的您舒心满意,有宾至如归之感!"
poi_000576,台州·悦庭楠舍|浪眠礁语星空露台派对海景美宿(下大陈岛店),浙江省;台州市;椒江区;,酒店|民宿,"在台州椒江区大陈镇环镇路 150 号,藏着一处海岛浪漫栖息地 ——美宿 。 民宿公区藏着超多惊喜:登上露台,海景毫无保留铺展,是举办派对、观星赏月的好地方;庭院里,烧烤区烟火升腾,亲友围坐共享美味;还有休闲角落,摆着原木桌椅,晒晒太阳、发发呆,惬意又松弛。 客房延续海岛美学,简约设计搭配温馨氛围,推窗见景,让大海、山景成为私享背景。 老板自带 “海岛式热情”,像本地老友般,帮你规划环岛路线,推荐隐秘小食店,遇到问题随时呼应,把 “宾至如归” 落到细节里。 来这儿,既能躺在露台数星星、开一场海风派对,又能跟着老板解锁海岛秘趣,在大陈岛的日与夜,收获专属浪漫与自在 ,期待与你相遇在这片海岛美宿!"
poi_000577,天桥区幼教中心第三实验幼儿园,山东省;济南市;天桥区;东工商河路,教育培训|幼儿园|教育培训|学前教育,"天桥区幼教中心第三实验幼儿园始终坚持“以人为本”的教育理念。拥有一支作风硬,业务精,素质高,爱心浓的教师队伍。教师以幼儿为本,以幼儿的需要为出发点,每位教师都把做这项工作当作是一种兴趣,一种幸福,一种满足,为培养幼儿健全的人格,促进其身心健康的发展倾注了无私的爱,孩子们在爱的氛围中快乐、健康的成长。"
poi_000578,途客轻居酒店(绵阳火车站万达广场店),四川省;绵阳市;涪城区;御安街,酒店|经济型,"绵阳,古人曰:蜀道明珠,富乐之乡;东阁西亭南塔北楼构筑起绵阳厚重的历史文化底蕴和休闲放松的环境;酒店地处城市中心,交通便捷,周边餐饮美食林立,购物商场齐聚;是您休闲商务理想休憩之所。温馨舒适的客房,闹市中少有静怡的环境;是您接待亲朋理想住宿地 设施:酒店拥有舒适优质客房,配套客用洗衣房,充足的晾晒区,客房配备干净卫生的封包浴巾,品牌瓶装水,房间配备独立空调、独立谷室、液晶电视、优眠床垫、无线WIFI、24h提供10秒速热淋浴,拥有小型会客室。别致的布局,温馨的休息环境,热情周到的服务让宾客享受时尚品味与生活质感的新体验,为客户提供住宿、会议、一体化服务。 美食:酒店附近涵盖特色餐饮、娱乐休闲一体的商业区,汇聚:中餐、火锅、干锅、爆炒等,在绵阳享受舌尖上的美食。 购物:驱车约5分钟到达绵阳市中心凯德购物广场、百盛购物中心、人民公园、茂业百货等。旅游景点:民公园,紧挨洞天公园,绵阳海洋世界,富乐山动物园,126穿越越丛林探险乐园,绵阳爱情博物馆。 交通:地处市中心,去火车站,各汽车站,机场均畅通无阻。酒店3公里有绵阳南山中学、绵阳中学、东辰国际学校、绵阳外国语学院等绵阳众多高等教育学校。 我们每日有严谨到位的清洁只为细心打造您身边的家。 本店全体员工期待您的光临!"
poi_000579,留坝天骋宾馆(暂停营业),陕西省;汉中市;留坝县;紫柏路,酒店|经济型|酒店|旅馆,"留坝天骋宾馆位于紫柏路中段,靠近体育路,周边餐饮、商铺云集,交通便捷。宾馆环境优美,客房设施齐全、干净整洁,干净的洗浴间、空调、电视等,就像家一样温馨。"
poi_000580,玛多县人民医院,青海省;果洛藏族自治州;玛多县;东大街,医疗|综合医院,"玛多县人民医院认真贯彻落实党和国家脱贫攻坚决策部署,以缓解贫困人口“看病难、看病贵”为突破口,以便民、利民、惠民为目的,以开展包虫病为主的重大疾病筛查为抓手,扎实推进全县健康扶贫工作。通过加强政策宣传教育,业务指导培训,免费健康体检、建档立卡疾病全面筛查,对口帮扶巡回医疗等方式,切实解决群众“因病致贫、因病返贫”的现象。目前,建档立卡户住院493人,就诊2100人,发放免费急需药品40余种,在省人民医院专家共同努力下,完成了7例“肝包虫切除手术”,开创了该县全麻手术的先河。"
poi_000581,怡俊酒店(威海富士康科技工业园店),山东省;威海市;环翠区;双岛路,酒店|经济型,"酒店位于双岛湾电子信息产业园,与富士康正对门,北邻怡和电子/魏桥铝制品工业园/广泰空港制造,南邻联想/富康/帝吉可/捷普/威高等大型企业,东邻孙家滩工业园/羊亭公园,西邻新北洋产业园/迪尚产业园/交通学院/职业学院/山东药校覆盖商圈都不是很远,酒店楼下家家悦超市,理发店,麻辣烫,麻辣香锅,旋转小火锅,网吧,手机店,台球,面馆,24h超市,富士康夜市集一体的综合商圈。"
poi_000582,念庭·NiTi 270°茶山观景花园美宿(西湖灵隐寺店),浙江省;杭州市;西湖区;西山游步道,酒店|舒适型|酒店|客栈|酒店|民宿,"民宿位于北高峰脚下缆车独景群山环绕,距灵隐寺步行约5分钟,西湖边约10分钟车程,周边断桥、雷峰塔、动物园、植物园等景点都方便,更是浙江大学的后花园,距车站中枢步行约5分钟出行方便,离知味观,花中城,灵隐吃食一条街步行约5分钟。浪迹天涯的孩子,忽晴忽雨的江湖,愿你我都能以梦为马,永远随处可栖!作为一家有态度的民宿,致力于做一家具有自己特色的民宿,让每个来到这里的房客都有归属感。"
poi_000583,无锡众信会计师事务所,江苏省;无锡市;梁溪区;汉昌东街,生活服务|会计事务,"我所由无锡市地方税务局创办于1995年,原为江苏众信会计师(税务师)事务所,于1999年改制为无锡众信会计师(信众税务师)事务所有限公司。目前从业人员40余名,其中有注册会计师、注册税务师、注册资产评估师等专业人才20余名。事务所内部除行政管理部门外,主要业务部门设为质控部、审计一部、审计二部、审计三部,并有专门人员从事税收政策、会计政策的研究。
无锡众信会计师事务所与无锡信众税务师事务所实行一套班子两块牌子的一体化运营。公司系省AAA级事务所。秉承“诚实、专业、进取、和谐”的经营理念,为社会提供验资、财务审计、税务鉴证、资产评估、管理咨询等专业服务。"
poi_000584,厦门六一幼儿园,福建省;厦门市;湖里区;兴隆路,教育培训|幼儿园|教育培训|学前教育,"幼儿园本着“尊重幼儿发展、实施优质教育”的办园理念,立足“办人民满意园,创特色品牌园”的办园目标,营造了融人文、科学、艺术、自然于一体的具启发性的生活学习环境,开设了满足幼儿发展需要的一日生活学习活动及学具等教育活动,提供了满足家长需要的个性化的保教服务。倡导文明礼仪教育、养成教育、健康教育及安全教育。把培养健康的体魄放在工作的首位,在幼儿中开展多种体育锻炼活动,培养幼儿兴趣,增强其体质;在教师中倡导“快乐工作、享受生活”的健康生活方式,丰富职工业余文化生活。"
poi_000585,印主题浣溪沙民宿,四川省;成都市;武侯区;太平园横一街,酒店|民宿,"浣溪沙是您尽享都市静谧、体验生活乐趣的理想之地。民宿拥有多个风格各异的房间,每间都独具匠心,充满温馨与舒适,为您提供一个像家一样的温暖环境。 民宿坐落于武侯区的中心地带,交通便利,周边环境优美,无论是商务出行还是休闲度假,都能让您轻松享受成都的繁华与宁静。在这里,您可以感受到成都的慢生活节奏,品味地道的四川美食,享受舒适的居住体验。 民宿设有宽敞的户外烧烤区,让您和亲朋好友在星空下围炉夜话,品尝美食,共度美好时光。同时,我们还提供开派对的场地和设施,让您轻松举办各种主题活动,留下难忘的回忆。 印主题浣溪沙民宿注重细节,服务周到。我们提供24小时贴心管家服务,随时为您解答疑问,确保您在入住期间感受到家的温馨与关怀。此外,我们还提供免费的Wi-Fi、停车场等便利设施,让您的旅行更加轻松愉悦。 在这里,您可以尽情享受生活的美好,体验不一样的民宿生活。我们期待您的光临,一起在这座城市的角落,找寻生活的诗意与远方。 印主题浣溪沙民宿,邀您共度美好时光,尽享都市生活的乐趣。"
poi_000586,寻乡商务酒店(虎门高铁站店),广东省;东莞市;;白沙大路北,酒店|经济型|酒店|商务酒店,"坐落于虎门镇的东莞寻乡商务酒店,会让您在东莞拥有别样的体验,开展一段难忘的旅行。酒店地理位置优越,驾车至虎门站仅需3km 。包括鸦片战争博物馆和林则徐销烟池旧址都在酒店周边,对于入住旅客想在该地区畅游会很方便。优美的环境,再搭配上细致周到的服务,酒店的休闲区定能满足您的品质需求。"
poi_000587,索菲罗兰酒店(深圳华强北店),广东省;深圳市;福田区;兰海路,酒店|经济型,"本宾馆环境优雅,设备齐全,干净卫生,欢迎前来入住,坐落在华强北优越位置,距离赤尾地铁站步行可到,交通方便,附近各类餐饮、超市丰富,生活便利。"
poi_000588,东莞西平新地中心亚朵酒店,广东省;东莞市;;宏伟二路,酒店|高档型,"酒店坐落于国贸商圈-西平新地中心。周边餐饮、娱乐等一应俱全,步行可达西平地铁站。驱车8分钟即可抵达京港澳高速东莞收费站、国贸中心、UCC寰宇汇金中心。酒店楼下为东莞市民花园,天然氧吧环绕。是阁下商务出差、亲子出游的首选。"
poi_000589,小松机械,江西省;赣州市;章贡区;,公司企业|公司,"江西赣州小松节能设备制造有限公司是通用机械、矿冶化工设备、不锈钢设备、泵阀、自动化节能设备开发 研制 销售等产品专业生产加工的公司,我公司拥有目前先进的数控切割、自动焊、数控车床、数控万能铣床、全新整套车、钻、刨、铣、磨、线切割、电火花打孔等机械设备,可来图加工定做各种机械零配件,非标准件等,加工压弯工字钢,槽钢,圆管等型材管材等。我们拥有完整、科学的质量管理体系。赣州小松节能设备制造有限公司的诚信、实力和产品质量获得业界的认可。欢迎各界朋友莅临参观、指导和业务洽谈。"
poi_000590,翁源团记大酒店,广东省;韶关市;翁源县;106国道,酒店|经济型,"翁源团记大酒店房间配有电话全国任打,电脑千兆光纤上网,功夫茶,自动麻将,冷暖空调以及24小时冷热水;是众人的居家之所。"
poi_000591,清荷公园,山西省;忻州市;五寨县;,景点|城市公园|景点|公园,"清荷公园位于山西省、忻州、五寨县境内,烽台梁脚下,南峰水库下游,清涟河畔,景区依形而建。景区山体喷锚加固,河道筑堤泄洪,五方平台祥端云集,仁兽麒麟中央矗立。台壁勒石咏边塞文集、诗赋,踞古神武之地,蔚为壮观。万平方米广场游人集结,园林曲径通幽,风俗民情雕形塑状,河堤回廊麒麟各异,牌楼亭台点缀景中。同时,景区为城南旅游必经通道,与名刹南禅古寺为邻。;清荷公园位于山西省、忻州、五寨县境内,烽台梁脚下,南峰水库下游,清涟河畔,景区依形而建。景区山体喷锚加固,河道筑堤泄洪,五方平台祥端云集,仁兽麒麟中央矗立。台壁勒石咏边塞文集、诗赋,踞古神武之地,蔚为壮观。万平方米广场游人集结,园林曲径通幽,风俗民情雕形塑状,河堤回廊麒麟各异,牌楼亭台点缀景中。同时,景区为城南旅游必经通道,与名刹南禅古寺为邻。"
poi_000592,南宁云夕民宿,广西壮族自治区;南宁市;青秀区;英华路,酒店|民宿,"【位置】民宿位于青秀区,临近南湖公园南宁博物馆、南宁孔庙,云顶观光、南宁方特、青秀山【户型功能】独享整套房源,两张1.8×2米双人床,超软乳胶床垫,希望您有个舒适的睡眠。【入住安心】房源配置智能密码锁,出入无需钥匙门卡,全程自助,给您安静的享受【干净卫生】我们有专业的保洁清扫,消毒干净,让您住得安心。【方便快捷】可做饭,有冰箱,有洗衣机"
poi_000593,雀客快捷台中一中,台湾省;;;,酒店|舒适型|酒店|旅馆,"雀客快捷台中一中位于台中,提供免费 WiFi,邻近一中商圈。旅馆的所有客房均配有水壶和卫星电视。住客可一边喝茶一边欣赏城市美景。私人卫浴内附淋浴设施和免费盥洗用品。 旅馆距离台中孔庙 100 公尺,距离中友百货 250 公尺,距离台中公园 800 公尺,距离逢甲夜市 7 公里,距离台中清泉岗机场 16 公里。 【附近景点】一中街商圈步行约 6 分可达、中华路观光夜市开车约 7 分可达、台中放送局步行约 7 分可达 台中市旅馆396号"
poi_000594,文昌宾馆,甘肃省;陇南市;西和县;文昌街,酒店|经济型|酒店|旅馆,"西和文昌宾馆位于西和县城中心的繁华地带,周围环境优美,客房舒适整洁,服务热情周到,只为顾客更好的享受体验。"
poi_000595,健好旅馆(省立医院店),山东省;济南市;槐荫区;纬六路,酒店|旅馆,"济南健好旅馆位于纬六路,交通便利。旅馆坚持以专业的水平、务实的精神、真诚的服务为经营宗旨,为广大消费者外出旅行、住宿休闲提供最方便、舒适的服务。店内布置温馨、服务周到。睡床舒适、具有柔软简洁的被褥、全天热水、空调、电视等。"
poi_000596,湖畔雅苑温泉酒店(雅女湖店),四川省;眉山市;洪雅县;洪瓦路,酒店|舒适型|酒店|温泉酒店|酒店|主题酒店,"“古树野花尽诗意,七十二瀑布奏琴弦”,酒店地理位置优越,位于雅女湖畔,距瓦屋山景区半小时车程。装修采用自然原木风格,大气、自然、淡雅。湖景客房均可凭窗远眺瓦屋山美景;山景客房,端庄恬静。酒店还配备有不同风格的家庭度假亲子套房,适合举家旅居。酒店房间中央空调,地暖,智控系统,投影配置齐全。酒店服务设施包括停车场、中餐厅、会议室、棋牌室、茶室、特色室外露天汤泉、汗蒸房等。酒店拥有独立供水系统,汲取800米深层地下水,矿物质含量丰富,清冽甘甜,品茗优选。"
poi_000597,眉县,陕西省;宝鸡市;眉县;平阳街,地名|区县,"眉县,旧称眉坞,隶属中国陕西省宝鸡市所辖的一个县,坐落于秦岭主峰太白山脚下。其地理坐标在东经107°39′—108°00′,北纬33°59′—34°19′之间。县域面积为863平方公里,截止到2002年,人口总数为30万。"
poi_000598,会宁鸿远宾馆(北关广场店),甘肃省;白银市;会宁县;会师北路,酒店|经济型|酒店|旅馆,"宾馆是一家按照国家星级标准兴建的综合性宾馆,位于会宁县北关休闲广场对面,濒临枝阳街、砚台路、会师北路、会师大桥等交通枢纽,地理位置极佳。宾馆距离会师园仅一街之隔,地处城市中心,宾馆门口设有2路、3路、6路公交站台,交通便利,快捷方便,为宾客的旅行和出差节约大量时间。宾馆建筑面积2450平方米,楼高9层;宾馆共有各类房型房间五十余间套,所有客房均由匠心设计,房间结构合理,光线充足,布置完善细致,设施齐备高档,风格典雅温馨,环境舒适自由;客房均设有空调、24h冷热水、免费宽带上网、独立淋浴间、网络数字电视、有线电话、迷你吧、电子门匙系统等;另宾馆提供免费停车场;宾馆自身而立的品牌形象,不断完善和提升的服务理念和管理水平,是旅行入住的理想选择。"
poi_000599,太仓市顺宝斋钟表博物馆,江苏省;苏州市;太仓市;南门街,景点|博物馆|景点|人文景观,"太仓市顺宝斋钟表博物馆,共收藏古今中外的各类钟表800多只,最早的是广钟、南京钟,18世纪法国的人像卧式钟,收藏品种有台钟、挂钟、座钟……;国别有中国、法国、瑞士、德国、英国、日本、美国、西班苏联等等。工艺精良,造型奇特优美,花样繁多。"
poi_000600,西安小时代主题酒店(师范大学长安校区万科城店),陕西省;西安市;长安区;茅坡路,酒店|主题酒店,"西安小时代主题酒店位于西安长安区陕师大对面,近书香路,周边有知名院校多所,文化氛围浓郁。这里距陕西师范大学新校区方便,是一个集多元素、多风格为主的特色主题酒店。现配有各种特色客房,有甜美的粉色公主系列,清新的田园系列等,且各种设施配套齐全。这里豪华电影放映室、音乐厅,可以同时满足不同需求的客户群,还为你提供贴心的服务,令你住得舒心放心,提前申请还可免费停车。"
poi_000601,防城港海之轩渔家乐,广西壮族自治区;防城港市;防城区;环岛东路,休闲娱乐|农家乐|酒店|农家院,"2021-02-01开业,相信防城港海之轩渔家乐周到的服务和一流的设施,会让您在防城港开展一段难忘的旅行。从酒店出发,至防城港站大约有21km远。著名的景点江山半岛和白浪滩均在酒店附近,您可根据时间提前做好行程安排。倘若您在忙碌的一天后想在自己的客房内放松,提供拖鞋、24小时热水和吹风机的客房浴室是不错的选择。酒店休闲区提供了各类设施,您可以在这里舒缓身心压力。"
poi_000602,山东省青岛第二十七中学,山东省;青岛市;李沧区;重庆中路,教育培训|中学|教育培训|初级中学,"山东省青岛第二十七中学是一所全日制普通初级中学。地处青岛市李沧区北部,学校建于1983年,占地约15448平方米,其中建筑面积6956平方米,绿化面积2184平方米。目前共有教学班12个,在校学生338人。 为促进学校可持续发展,学校提出以“质量立校、科研兴校、特色强校”为办学目标。积极深入推进新课程改革,实施精细化、规范化、科学化、人文化管理。"
poi_000603,五台山唯漫酒店,山西省;忻州市;五台县;,酒店|度假酒店|酒店|舒适型,"五台山唯漫酒店,位于景区内龙泉寺对面(交通服务中心旁)。从酒店出发步行3分钟即可到达龙泉寺,距离竹林寺3公里,开车约为8分钟,距离五爷庙、黛螺顶、殊像寺、大文殊寺均约6公里,开车约为10分钟,菩萨顶8.5公里,开车约为18分钟,距离五台山索道7.5公里,开车约为15分钟。交通便利,是商务出差、自助旅游、观光购物宾客的理想居所。唯漫酒店,取之意境“唯美、浪漫”,加之佛国圣地,更是结合体现出了佛教“唯心主义”的核心理念。作为唯漫酒店集团旗下中高端设计酒店品牌中的一家直营店,唯漫为您提供与自然为一体的唯美花房,三楼楼顶设计休闲区域,让您在度假的同时感受到“蝉噪林逾静,鸟鸣山更幽”的乐趣;二楼多功能厅以唯美为核心设计理念,融合了中国传统茶道、禅道、书法等,为您提供丰富的社交平台。客房全部采用轻松明快的色彩,并配备法国高奢品牌欧佩洗护用品、热带雨林花洒、情景灯光、梦百合零压床品等高品质客房用品。房间智能客控、卫生间采用独特设计,给您一种全新的体验,花园静吧为您在旅游中邂逅一份独特的静逸,一切只为您实现完美时尚的唯漫之旅。 唯漫酒店是一家极富现代感的酒店,典雅的中式古典建筑外型、豪华精致的装修,先进的设备设施及闹中取静的环境,形成了唯漫酒店独特的风格,让您在旅途中感受其唯美浪漫。"
poi_000604,如家派柏云酒店(连云港高铁站盐河巷店),江苏省;连云港市;海州区;解放中路,酒店|经济型,"酒店是首旅如家酒店集团旗下自由多彩的商旅连锁酒店品牌;酒店位于江苏省连云港市海州区解放中路105号,位置得天独厚,是到连云港商务旅游住宿的不二之选。酒店毗邻连云港高铁站、盐河巷美食步行街、中央国际商场、民主路文化街,酒店距离连云港高铁站步行10分钟、连云港花果山国际机场46分钟车程,交通十分便利,周边生活配套设施一应俱全,吃喝玩乐购非常方便,酒店附近有停车场,出行交通很方便。酒店附近盐河巷美食步行街商圈、各大商场超市,周边海州古城文化旅游区、陇海文化旅游景区、新浦公园、民俗博物馆等景点非常方便,酒店半小时车程可达花果山风景区、渔湾风景区、桃花涧风景区、连岛、月牙岛等旅游景区,酒店定位有品质的商务酒店,提供免费停车场,多种房型可供选择,舒适的睡床,柔软的棉品被褥,简约现代的家具,全天热水淋浴,空调、电视、电话和24小时无线上网等设施一应俱全,用的放心,住的舒心,酒店以全新的面貌静候您去发现、去停泊,为忙碌的您带去舒适、时尚、温馨的入住体验。我们将以精致时尚的环境,舒适人性的客房,高效便捷的设备,恰到好处的服务带领您体验商务旅行新乐趣。"
poi_000605,PURE菩·香憩民宿,浙江省;宁波市;海曙区;苗圃路,酒店|民宿,"五行五色|住进会呼吸的芳香秘境,治愈你的都市内耗。 钢筋水泥困不住向往自然的灵魂——这家以「五行五色」为灵感的芳香疗愈民宿,正在用东方哲学与植物能量,为都市人打造一座精神乌托邦。"
poi_000606,勐腊舒曼阁拉客栈,云南省;西双版纳傣族自治州;勐腊县;213国道,酒店|客栈,"勐腊舒曼阁拉客栈县城北路中国石化后500米,客栈半山环抱,风景秀丽,空气清新,环境幽静。"
poi_000607,洛阳隋唐阁酒店(中国国花园店),河南省;洛阳市;洛龙区;中街,酒店|经济型,"酒店位于龙门大道与滨河南路交叉口(安乐邵雍广场中心),紧邻易学大家----邵雍的祠堂、国家4A级旅游景区中国国花园,毗邻洛阳博物馆、大运河博物馆、应天门、天堂/明堂、丽景门、洛邑古城;到龙门石窟、关林、白马寺、古墓博物馆等各大旅游景点都很近,交通便利,公交、地铁直达。酒店备有汉服供您免费体验。入住即享清凉冰糕,另提供欢迎小零食,水果和酸奶。隋唐阁酒店是一家全心全意为客人着想的精品酒店,房型种类丰富,有适合商旅客人入住的暖阳标准房;有适合全家入住的家庭套房(面积75平);一家三口出行还可以入住欢乐亲子房;还有巨幅投屏、超级音效的影音套房;更有温馨浪漫的智能大床房;满足不同客人的需求。隋唐阁酒店以“服务至上”为宗旨,以专业的服务水准,营造温馨舒适的入住环境,是您旅行中的温暖港湾,是每一位追求品质的旅行者的理想选择!"
